protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s,anomaly,target
7,0,1747341790.0,1,1,5,1,10,4,20,3,0,133.0,-1,1
7,0,1765678391.0,0,0,1,5,10,9,2,6,1,23.0,-1,1
7,0,1752272090.0,0,0,1,5,0,5,22,4,0,113.0,-1,1
7,0,1752656966.0,3,3,0,1,1,5,9,2,0,231.0,-1,1
7,0,1767990416.0,3,3,3,6,3,4,20,4,0,22.0,-1,1
7,0,1766715188.0,1,1,1,3,4,8,2,4,0,214.0,-1,1
7,0,1742256698.0,3,3,3,1,2,5,0,1,0,185.0,-1,1
7,0,1750992367.0,0,0,0,5,0,9,2,4,0,9.0,-1,1
7,0,1749997891.0,2,2,5,2,4,4,14,6,1,17.0,-1,1
7,0,1751155282.0,0,0,3,2,4,8,0,6,1,71.0,-1,1
7,0,1743466689.0,2,2,5,2,11,5,0,1,0,158.0,-1,1
7,0,1758557651.0,3,3,5,1,11,0,16,0,0,11.0,-1,1
7,0,1750189161.0,1,1,2,2,10,8,19,1,0,191.0,-1,1
7,0,1742755108.0,0,0,1,6,10,0,18,6,1,84.0,-1,1
7,0,1763825091.0,1,1,2,1,7,9,15,5,1,91.0,-1,1
7,0,1753605931.0,1,1,2,5,1,0,8,6,1,154.0,-1,1
7,0,1766467207.0,1,1,1,6,0,0,5,1,0,4.0,-1,1
7,0,1768280796.0,0,0,5,1,4,4,5,1,0,64.0,-1,1
7,0,1743909796.0,3,3,0,3,0,0,3,6,1,88.0,-1,1
7,0,1756789166.0,3,3,1,6,11,8,4,1,0,212.0,-1,1
7,0,1742935016.0,3,3,1,5,3,0,20,1,0,127.0,-1,1
7,0,1736662432.0,2,2,5,1,3,8,6,6,1,127.0,-1,1
7,0,1737144918.0,1,1,2,5,6,4,20,4,0,104.0,-1,1
7,0,1765163098.0,0,0,2,5,6,5,3,0,0,169.0,-1,1
7,0,1747699785.0,2,2,4,4,10,8,0,1,0,100.0,-1,1
7,0,1770621658.0,2,2,4,4,11,8,7,0,0,37.0,-1,1
7,0,1766525023.0,2,2,1,3,2,0,21,1,0,141.0,-1,1
7,0,1763238766.0,3,3,4,1,10,5,20,5,1,101.0,-1,1
7,0,1763108289.0,2,2,1,5,2,5,8,4,0,4.0,-1,1
7,0,1749451392.0,1,1,5,3,6,4,6,0,0,62.0,-1,1
7,0,1736764916.0,0,0,4,6,0,4,10,0,0,168.0,-1,1
7,0,1768648426.0,1,1,5,2,0,8,11,5,1,3.0,-1,1
7,0,1737124099.0,0,0,0,3,10,9,14,4,0,187.0,-1,1
7,0,1764810972.0,3,3,1,6,3,8,1,3,0,169.0,-1,1
7,0,1754866234.0,3,3,5,1,2,8,22,6,1,158.0,-1,1
7,0,1762415934.0,2,2,3,1,11,4,7,3,0,117.0,-1,1
7,0,1746063375.0,1,1,1,6,5,4,1,3,0,101.0,-1,1
7,0,1770347528.0,3,3,5,5,0,9,3,4,0,61.0,-1,1
7,0,1736114839.0,0,0,1,2,3,5,22,6,1,159.0,-1,1
7,0,1742112945.0,0,0,1,2,1,5,8,6,1,92.0,-1,1
7,0,1770621153.0,3,3,2,1,10,4,7,0,0,240.0,-1,1
7,0,1767628307.0,1,1,3,3,10,8,15,0,0,37.0,-1,1
7,0,1753894408.0,0,0,0,3,11,8,16,2,0,176.0,-1,1
7,0,1744834084.0,0,0,1,6,10,5,20,2,0,149.0,-1,1
7,0,1749686510.0,1,1,1,6,6,9,0,3,0,17.0,-1,1
7,0,1743941475.0,3,3,3,6,2,8,12,6,1,194.0,-1,1
7,0,1752477847.0,1,1,2,1,5,8,7,0,0,236.0,-1,1
7,0,1752391871.0,0,0,4,4,10,8,7,6,1,195.0,-1,1
7,0,1742981559.0,2,2,5,1,10,4,9,2,0,63.0,-1,1
7,0,1772374156.0,2,2,1,4,11,9,14,6,1,200.0,-1,1
7,0,1738963403.0,3,3,3,2,0,0,21,4,0,235.0,-1,1
7,0,1735825818.0,0,0,5,1,2,4,13,3,0,219.0,-1,1
7,0,1768293674.0,0,0,4,5,2,4,8,1,0,186.0,-1,1
7,0,1738530472.0,0,0,0,5,6,5,21,6,1,7.0,-1,1
7,0,1763757522.0,3,3,5,1,2,4,20,4,0,107.0,-1,1
7,0,1767994303.0,1,1,2,3,6,5,21,4,0,14.0,-1,1
7,0,1766788787.0,0,0,4,6,4,9,22,4,0,79.0,-1,1
7,0,1740752114.0,1,1,0,1,3,4,14,4,0,201.0,-1,1
7,0,1765017070.0,1,1,4,2,4,9,10,5,1,206.0,-1,1
7,0,1757632829.0,1,1,3,6,11,0,23,3,0,161.0,-1,1
7,0,1766098709.0,2,2,2,2,10,4,22,3,0,203.0,-1,1
7,0,1759223198.0,0,0,0,3,6,4,9,1,0,222.0,-1,1
7,0,1768333225.0,2,2,0,4,10,4,19,1,0,85.0,-1,1
7,0,1755435331.0,2,2,2,5,10,4,12,6,1,93.0,-1,1
7,0,1764421418.0,0,0,1,1,6,5,13,5,1,215.0,-1,1
7,0,1742565507.0,1,1,4,6,15,9,13,4,0,51.0,-1,1
7,0,1739746142.0,2,2,2,5,2,8,22,6,1,200.0,-1,1
7,0,1747813583.0,2,2,2,4,10,5,7,2,0,41.0,-1,1
7,0,1770282063.0,2,2,4,4,6,0,9,3,0,80.0,-1,1
7,0,1746992014.0,2,2,2,5,3,4,19,6,1,53.0,-1,1
7,0,1741722289.0,0,0,1,3,6,5,19,1,0,57.0,-1,1
7,0,1751470412.0,2,2,1,6,10,0,15,2,0,18.0,-1,1
7,0,1757302569.0,1,1,0,5,2,5,3,0,0,181.0,-1,1
7,0,1743264132.0,3,3,1,2,2,4,16,5,1,187.0,-1,1
7,0,1739611726.0,0,0,4,6,2,0,9,5,1,195.0,-1,1
7,0,1770164083.0,1,1,1,2,11,8,0,2,0,101.0,-1,1
7,0,1740060652.0,1,1,5,2,10,9,14,3,0,12.0,-1,1
7,0,1760667072.0,3,3,4,5,0,9,2,4,0,168.0,-1,1
7,0,1767657513.0,1,1,3,4,2,0,23,0,0,142.0,-1,1
7,0,1743475687.0,0,0,5,2,2,8,2,1,0,181.0,-1,1
7,0,1737796184.0,2,2,2,4,10,0,9,5,1,86.0,-1,1
7,0,1769242735.0,2,2,5,5,2,5,8,5,1,211.0,-1,1
7,0,1762734230.0,2,2,1,3,5,0,0,0,0,29.0,-1,1
7,0,1743084615.0,3,3,3,1,1,0,14,3,0,122.0,-1,1
7,0,1752594071.0,2,2,4,4,10,4,15,1,0,94.0,-1,1
7,0,1768684385.0,3,3,4,4,0,5,21,5,1,26.0,-1,1
7,0,1741810472.0,2,2,0,5,3,9,20,2,0,190.0,-1,1
7,0,1768352998.0,0,0,0,2,3,9,1,2,0,146.0,-1,1
7,0,1761522781.0,2,2,1,2,10,5,23,6,1,41.0,-1,1
7,0,1769198765.0,0,0,3,2,1,5,20,4,0,234.0,-1,1
7,0,1739152747.0,2,2,5,1,6,5,1,0,0,3.0,-1,1
7,0,1767118317.0,1,1,5,1,3,9,18,1,0,229.0,-1,1
7,0,1764748446.0,3,3,3,6,2,5,7,2,0,222.0,-1,1
7,0,1741911880.0,2,2,0,1,1,9,0,4,0,101.0,-1,1
7,0,1762717173.0,1,1,0,5,15,9,19,6,1,129.0,-1,1
7,0,1771773411.0,0,0,0,6,6,9,15,6,1,155.0,-1,1
7,0,1766805910.0,2,2,1,2,11,0,3,5,1,103.0,-1,1
7,0,1739388661.0,1,1,0,6,0,5,19,2,0,97.0,-1,1
7,0,1743978981.0,3,3,5,3,1,5,22,6,1,74.0,-1,1
7,0,1753544642.0,0,0,3,3,4,9,15,5,1,70.0,-1,1
7,0,1758194517.0,0,0,0,3,1,0,11,3,0,130.0,-1,1
7,0,1741340371.0,1,1,4,2,2,0,9,4,0,4.0,-1,1
7,0,1743346834.0,1,1,4,1,10,4,15,6,1,20.0,-1,1
7,0,1751239998.0,2,2,5,4,10,5,23,6,1,235.0,-1,1
7,0,1759678604.0,1,1,3,1,11,4,15,6,1,151.0,-1,1
7,0,1759074614.0,2,2,5,2,3,9,15,6,1,64.0,-1,1
7,0,1766390005.0,1,1,1,5,4,9,7,0,0,129.0,-1,1
7,0,1752449445.0,0,0,3,3,4,4,23,6,1,193.0,-1,1
7,0,1742105725.0,2,2,3,5,6,4,6,6,1,130.0,-1,1
7,0,1759696794.0,3,3,2,4,6,9,20,6,1,172.0,-1,1
7,0,1759420666.0,2,2,1,1,10,5,15,3,0,88.0,-1,1
7,0,1756474725.0,0,0,3,6,2,9,13,4,0,236.0,-1,1
7,0,1762423328.0,1,1,4,3,10,0,10,3,0,230.0,-1,1
7,0,1766600210.0,0,0,3,1,6,0,18,2,0,180.0,-1,1
7,0,1750426504.0,3,3,4,1,1,8,13,4,0,101.0,-1,1
7,0,1761411346.0,3,3,2,1,3,0,16,5,1,75.0,-1,1
7,0,1771632919.0,1,1,5,5,10,5,0,5,1,176.0,-1,1
7,0,1763297417.0,0,0,3,6,15,9,12,6,1,136.0,-1,1
7,0,1741028532.0,2,2,2,2,0,8,19,0,0,194.0,-1,1
7,0,1764498637.0,2,2,2,5,11,9,10,6,1,224.0,-1,1
7,0,1739058704.0,0,0,4,2,10,5,23,5,1,44.0,-1,1
7,0,1751343730.0,2,2,5,2,4,0,4,1,0,77.0,-1,1
7,0,1740118160.0,3,3,1,2,3,8,6,4,0,133.0,-1,1
7,0,1758260444.0,2,2,0,6,11,8,5,4,0,128.0,-1,1
7,0,1746054400.0,2,2,2,4,10,9,23,2,0,114.0,-1,1
7,0,1757239134.0,2,2,4,6,15,0,9,6,1,165.0,-1,1
7,0,1743659086.0,3,3,5,5,0,4,5,3,0,57.0,-1,1
7,0,1736732619.0,0,0,0,2,7,9,1,0,0,106.0,-1,1
7,0,1766738744.0,3,3,0,5,2,9,8,4,0,73.0,-1,1
7,0,1745359130.0,1,1,2,4,11,9,21,1,0,10.0,-1,1
7,0,1755915608.0,3,3,0,2,2,9,2,5,1,184.0,-1,1
7,0,1740539238.0,1,1,3,2,6,4,3,2,0,32.0,-1,1
7,0,1754521910.0,3,3,4,1,10,0,23,2,0,83.0,-1,1
7,0,1745080333.0,3,3,4,5,2,4,16,5,1,141.0,-1,1
7,0,1736476014.0,3,3,4,2,2,5,2,4,0,125.0,-1,1
7,0,1759145758.0,2,2,2,4,3,0,11,0,0,50.0,-1,1
7,0,1742830618.0,0,0,3,1,5,4,15,0,0,153.0,-1,1
7,0,1772789313.0,0,0,2,3,2,4,9,4,0,141.0,-1,1
7,0,1751655639.0,2,2,2,2,2,8,19,4,0,217.0,-1,1
7,0,1757749809.0,3,3,0,2,2,5,7,5,1,205.0,-1,1
